order_id,item_id,product_id,quantity,list_price,discount,extract_time,source
124,3.0,7,2,3999.99,0.05,2024-04-30 13:07:13.468028,postgres
125,1.0,17,1,429.0,0.1,2024-04-30 13:07:13.468028,postgres
126,1.0,9,2,2999.99,0.05,2024-04-30 13:07:13.468028,postgres
127,1.0,17,1,429.0,0.07,2024-04-30 13:07:13.468028,postgres
127,2.0,20,1,599.99,0.1,2024-04-30 13:07:13.468028,postgres
127,3.0,4,2,2899.99,0.07,2024-04-30 13:07:13.468028,postgres
128,1.0,24,2,549.99,0.1,2024-04-30 13:07:13.468028,postgres
128,2.0,16,2,599.99,0.1,2024-04-30 13:07:13.468028,postgres
128,3.0,4,2,2899.99,0.2,2024-04-30 13:07:13.468028,postgres
128,4.0,3,2,999.99,0.2,2024-04-30 13:07:13.468028,postgres
129,1.0,18,1,449.0,0.1,2024-04-30 13:07:13.468028,postgres
129,2.0,9,1,2999.99,0.1,2024-04-30 13:07:13.468028,postgres
130,1.0,26,1,599.99,0.05,2024-04-30 13:07:13.468028,postgres
130,2.0,5,2,1320.99,0.07,2024-04-30 13:07:13.468028,postgres
131,1.0,22,2,269.99,0.2,2024-04-30 13:07:13.468028,postgres
131,2.0,4,2,2899.99,0.07,2024-04-30 13:07:13.468028,postgres
131,3.0,24,2,549.99,0.1,2024-04-30 13:07:13.468028,postgres
132,1.0,2,2,749.99,0.05,2024-04-30 13:07:13.468028,postgres
132,2.0,20,1,599.99,0.05,2024-04-30 13:07:13.468028,postgres
132,3.0,9,1,2999.99,0.1,2024-04-30 13:07:13.468028,postgres
133,1.0,13,2,269.99,0.05,2024-04-30 13:07:13.468028,postgres
133,2.0,22,1,269.99,0.2,2024-04-30 13:07:13.468028,postgres
134,1.0,19,2,449.0,0.1,2024-04-30 13:07:13.468028,postgres
134,2.0,2,2,749.99,0.07,2024-04-30 13:07:13.468028,postgres
134,3.0,18,2,449.0,0.07,2024-04-30 13:07:13.468028,postgres
135,1.0,5,2,1320.99,0.05,2024-04-30 13:07:13.468028,postgres
135,2.0,18,2,449.0,0.05,2024-04-30 13:07:13.468028,postgres
135,3.0,25,1,499.99,0.2,2024-04-30 13:07:13.468028,postgres
135,4.0,2,1,749.99,0.05,2024-04-30 13:07:13.468028,postgres
136,1.0,7,2,3999.99,0.2,2024-04-30 13:07:13.468028,postgres
136,2.0,3,2,999.99,0.05,2024-04-30 13:07:13.468028,postgres
137,1.0,23,1,299.99,0.07,2024-04-30 13:07:13.468028,postgres
137,2.0,22,1,269.99,0.1,2024-04-30 13:07:13.468028,postgres
138,1.0,16,2,599.99,0.1,2024-04-30 13:07:13.468028,postgres
138,2.0,6,1,469.99,0.2,2024-04-30 13:07:13.468028,postgres
139,1.0,19,2,449.0,0.07,2024-04-30 13:07:13.468028,postgres
139,2.0,3,1,999.99,0.07,2024-04-30 13:07:13.468028,postgres
140,1.0,15,1,529.99,0.2,2024-04-30 13:07:13.468028,postgres
140,2.0,21,1,269.99,0.2,2024-04-30 13:07:13.468028,postgres
140,3.0,12,2,549.99,0.2,2024-04-30 13:07:13.468028,postgres
140,4.0,3,1,999.99,0.05,2024-04-30 13:07:13.468028,postgres
141,1.0,18,1,449.0,0.2,2024-04-30 13:07:13.468028,postgres
142,1.0,16,2,599.99,0.1,2024-04-30 13:07:13.468028,postgres
142,2.0,11,2,1680.99,0.1,2024-04-30 13:07:13.468028,postgres
142,3.0,19,1,449.0,0.07,2024-04-30 13:07:13.468028,postgres
143,1.0,6,1,469.99,0.2,2024-04-30 13:07:13.468028,postgres
144,1.0,8,2,1799.99,0.05,2024-04-30 13:07:13.468028,postgres
145,1.0,11,1,1680.99,0.2,2024-04-30 13:07:13.468028,postgres
145,2.0,9,2,2999.99,0.1,2024-04-30 13:07:13.468028,postgres
146,1.0,3,2,999.99,0.2,2024-04-30 13:07:13.468028,postgres
146,2.0,12,1,549.99,0.1,2024-04-30 13:07:13.468028,postgres
146,3.0,20,2,599.99,0.1,2024-04-30 13:07:13.468028,postgres
146,4.0,6,2,469.99,0.05,2024-04-30 13:07:13.468028,postgres
146,5.0,2,1,749.99,0.07,2024-04-30 13:07:13.468028,postgres
147,1.0,26,2,599.99,0.2,2024-04-30 13:07:13.468028,postgres
148,1.0,14,1,269.99,0.05,2024-04-30 13:07:13.468028,postgres
149,1.0,12,2,549.99,0.07,2024-04-30 13:07:13.468028,postgres
149,2.0,21,2,269.99,0.07,2024-04-30 13:07:13.468028,postgres
150,1.0,7,1,3999.99,0.1,2024-04-30 13:07:13.468028,postgres
150,2.0,3,1,999.99,0.2,2024-04-30 13:07:13.468028,postgres
150,3.0,17,1,429.0,0.07,2024-04-30 13:07:13.468028,postgres
150,4.0,25,2,499.99,0.07,2024-04-30 13:07:13.468028,postgres
151,1.0,17,1,429.0,0.1,2024-04-30 13:07:13.468028,postgres
151,2.0,26,1,599.99,0.1,2024-04-30 13:07:13.468028,postgres
152,1.0,6,2,469.99,0.2,2024-04-30 13:07:13.468028,postgres
152,2.0,22,2,269.99,0.2,2024-04-30 13:07:13.468028,postgres
152,3.0,16,2,599.99,0.07,2024-04-30 13:07:13.468028,postgres
153,1.0,16,1,599.99,0.07,2024-04-30 13:07:13.468028,postgres
153,2.0,8,1,1799.99,0.07,2024-04-30 13:07:13.468028,postgres
153,3.0,15,2,529.99,0.05,2024-04-30 13:07:13.468028,postgres
154,1.0,12,1,549.99,0.1,2024-04-30 13:07:13.468028,postgres
155,1.0,8,1,1799.99,0.1,2024-04-30 13:07:13.468028,postgres
156,1.0,18,2,449.0,0.2,2024-04-30 13:07:13.468028,postgres
156,2.0,17,2,429.0,0.05,2024-04-30 13:07:13.468028,postgres
156,3.0,6,1,469.99,0.07,2024-04-30 13:07:13.468028,postgres
157,1.0,4,1,2899.99,0.1,2024-04-30 13:07:13.468028,postgres
157,2.0,7,2,3999.99,0.07,2024-04-30 13:07:13.468028,postgres
158,1.0,24,1,549.99,0.1,2024-04-30 13:07:13.468028,postgres
159,1.0,13,1,269.99,0.2,2024-04-30 13:07:13.468028,postgres
160,1.0,21,1,269.99,0.07,2024-04-30 13:07:13.468028,postgres
160,2.0,15,2,529.99,0.07,2024-04-30 13:07:13.468028,postgres
160,3.0,18,2,449.0,0.1,2024-04-30 13:07:13.468028,postgres
160,4.0,11,1,1680.99,0.05,2024-04-30 13:07:13.468028,postgres
161,1.0,24,2,549.99,0.07,2024-04-30 13:07:13.468028,postgres
161,2.0,22,1,269.99,0.05,2024-04-30 13:07:13.468028,postgres
161,3.0,7,2,3999.99,0.05,2024-04-30 13:07:13.468028,postgres
162,1.0,18,1,449.0,0.07,2024-04-30 13:07:13.468028,postgres
162,2.0,21,2,269.99,0.07,2024-04-30 13:07:13.468028,postgres
162,3.0,3,2,999.99,0.1,2024-04-30 13:07:13.468028,postgres
163,1.0,12,1,549.99,0.1,2024-04-30 13:07:13.468028,postgres
163,2.0,18,1,449.0,0.2,2024-04-30 13:07:13.468028,postgres
164,1.0,4,2,2899.99,0.05,2024-04-30 13:07:13.468028,postgres
164,2.0,10,2,1549.0,0.05,2024-04-30 13:07:13.468028,postgres
164,3.0,14,1,269.99,0.1,2024-04-30 13:07:13.468028,postgres
165,1.0,4,2,2899.99,0.05,2024-04-30 13:07:13.468028,postgres
165,2.0,23,1,299.99,0.2,2024-04-30 13:07:13.468028,postgres
165,3.0,2,1,749.99,0.05,2024-04-30 13:07:13.468028,postgres
166,1.0,10,2,1549.0,0.1,2024-04-30 13:07:13.468028,postgres
166,2.0,11,1,1680.99,0.2,2024-04-30 13:07:13.468028,postgres
167,1.0,12,1,549.99,0.05,2024-04-30 13:07:13.468028,postgres
167,2.0,10,1,1549.0,0.2,2024-04-30 13:07:13.468028,postgres
167,3.0,13,2,269.99,0.05,2024-04-30 13:07:13.468028,postgres
167,4.0,7,2,3999.99,0.05,2024-04-30 13:07:13.468028,postgres
168,1.0,6,1,469.99,0.1,2024-04-30 13:07:13.468028,postgres
168,2.0,11,2,1680.99,0.07,2024-04-30 13:07:13.468028,postgres
168,3.0,12,2,549.99,0.07,2024-04-30 13:07:13.468028,postgres
168,4.0,22,2,269.99,0.2,2024-04-30 13:07:13.468028,postgres
169,1.0,20,2,599.99,0.1,2024-04-30 13:07:13.468028,postgres
169,2.0,5,1,1320.99,0.05,2024-04-30 13:07:13.468028,postgres
169,3.0,10,1,1549.0,0.2,2024-04-30 13:07:13.468028,postgres
169,4.0,11,1,1680.99,0.2,2024-04-30 13:07:13.468028,postgres
169,5.0,14,2,269.99,0.05,2024-04-30 13:07:13.468028,postgres
170,1.0,12,2,549.99,0.1,2024-04-30 13:07:13.468028,postgres
170,2.0,24,1,549.99,0.05,2024-04-30 13:07:13.468028,postgres
170,3.0,7,1,3999.99,0.2,2024-04-30 13:07:13.468028,postgres
170,4.0,18,2,449.0,0.05,2024-04-30 13:07:13.468028,postgres
171,1.0,8,1,1799.99,0.05,2024-04-30 13:07:13.468028,postgres
172,1.0,23,1,299.99,0.07,2024-04-30 13:07:13.468028,postgres
172,2.0,16,1,599.99,0.2,2024-04-30 13:07:13.468028,postgres
173,1.0,14,1,269.99,0.05,2024-04-30 13:07:13.468028,postgres
173,2.0,16,1,599.99,0.2,2024-04-30 13:07:13.468028,postgres
173,3.0,20,2,599.99,0.05,2024-04-30 13:07:13.468028,postgres
174,1.0,22,2,269.99,0.2,2024-04-30 13:07:13.468028,postgres
174,2.0,19,2,449.0,0.1,2024-04-30 13:07:13.468028,postgres
175,1.0,5,1,1320.99,0.1,2024-04-30 13:07:13.468028,postgres
175,2.0,2,2,749.99,0.2,2024-04-30 13:07:13.468028,postgres
175,3.0,21,2,269.99,0.1,2024-04-30 13:07:13.468028,postgres
175,4.0,19,1,449.0,0.07,2024-04-30 13:07:13.468028,postgres
176,1.0,2,2,749.99,0.07,2024-04-30 13:07:13.468028,postgres
176,2.0,11,2,1680.99,0.2,2024-04-30 13:07:13.468028,postgres
176,3.0,16,2,599.99,0.05,2024-04-30 13:07:13.468028,postgres
177,1.0,20,2,599.99,0.1,2024-04-30 13:07:13.468028,postgres
178,1.0,10,2,1549.0,0.2,2024-04-30 13:07:13.468028,postgres
178,2.0,12,1,549.99,0.05,2024-04-30 13:07:13.468028,postgres
178,3.0,3,1,999.99,0.1,2024-04-30 13:07:13.468028,postgres
178,4.0,18,1,449.0,0.07,2024-04-30 13:07:13.468028,postgres
179,1.0,13,2,269.99,0.05,2024-04-30 13:07:13.468028,postgres
179,2.0,26,1,599.99,0.1,2024-04-30 13:07:13.468028,postgres
179,3.0,18,1,449.0,0.2,2024-04-30 13:07:13.468028,postgres
179,4.0,12,2,549.99,0.2,2024-04-30 13:07:13.468028,postgres
179,5.0,20,2,599.99,0.1,2024-04-30 13:07:13.468028,postgres
180,1.0,16,1,599.99,0.07,2024-04-30 13:07:13.468028,postgres
181,1.0,10,1,1549.0,0.05,2024-04-30 13:07:13.468028,postgres
181,2.0,11,1,1680.99,0.1,2024-04-30 13:07:13.468028,postgres
181,3.0,15,2,529.99,0.2,2024-04-30 13:07:13.468028,postgres
181,4.0,24,2,549.99,0.05,2024-04-30 13:07:13.468028,postgres
182,1.0,25,2,499.99,0.05,2024-04-30 13:07:13.468028,postgres
182,2.0,24,2,549.99,0.07,2024-04-30 13:07:13.468028,postgres
183,1.0,11,2,1680.99,0.2,2024-04-30 13:07:13.468028,postgres
183,2.0,12,2,549.99,0.05,2024-04-30 13:07:13.468028,postgres
183,3.0,19,1,449.0,0.07,2024-04-30 13:07:13.468028,postgres
183,4.0,17,1,429.0,0.07,2024-04-30 13:07:13.468028,postgres
184,1.0,4,1,2899.99,0.2,2024-04-30 13:07:13.468028,postgres
184,2.0,5,1,1320.99,0.1,2024-04-30 13:07:13.468028,postgres
184,3.0,14,1,269.99,0.1,2024-04-30 13:07:13.468028,postgres
185,1.0,20,1,599.99,0.1,2024-04-30 13:07:13.468028,postgres
185,2.0,8,1,1799.99,0.05,2024-04-30 13:07:13.468028,postgres
186,1.0,4,1,2899.99,0.1,2024-04-30 13:07:13.468028,postgres
186,2.0,6,1,469.99,0.1,2024-04-30 13:07:13.468028,postgres
187,1.0,5,1,1320.99,0.05,2024-04-30 13:07:13.468028,postgres
188,1.0,7,2,3999.99,0.07,2024-04-30 13:07:13.468028,postgres
189,1.0,16,2,599.99,0.2,2024-04-30 13:07:13.468028,postgres
190,1.0,24,1,549.99,0.05,2024-04-30 13:07:13.468028,postgres
190,2.0,15,1,529.99,0.2,2024-04-30 13:07:13.468028,postgres
190,3.0,3,2,999.99,0.2,2024-04-30 13:07:13.468028,postgres
191,1.0,25,1,499.99,0.05,2024-04-30 13:07:13.468028,postgres
191,2.0,12,2,549.99,0.2,2024-04-30 13:07:13.468028,postgres
191,3.0,3,1,999.99,0.07,2024-04-30 13:07:13.468028,postgres
191,4.0,8,2,1799.99,0.05,2024-04-30 13:07:13.468028,postgres
191,5.0,23,1,299.99,0.05,2024-04-30 13:07:13.468028,postgres
192,1.0,8,2,1799.99,0.1,2024-04-30 13:07:13.468028,postgres
192,2.0,25,1,499.99,0.07,2024-04-30 13:07:13.468028,postgres
192,3.0,2,1,749.99,0.05,2024-04-30 13:07:13.468028,postgres
192,4.0,24,2,549.99,0.07,2024-04-30 13:07:13.468028,postgres
192,5.0,10,2,1549.0,0.2,2024-04-30 13:07:13.468028,postgres
193,1.0,12,2,549.99,0.1,2024-04-30 13:07:13.468028,postgres
194,1.0,21,2,269.99,0.2,2024-04-30 13:07:13.468028,postgres
195,1.0,18,1,449.0,0.2,2024-04-30 13:07:13.468028,postgres
195,2.0,14,1,269.99,0.05,2024-04-30 13:07:13.468028,postgres
195,3.0,5,2,1320.99,0.2,2024-04-30 13:07:13.468028,postgres
195,4.0,4,2,2899.99,0.2,2024-04-30 13:07:13.468028,postgres
195,5.0,21,2,269.99,0.1,2024-04-30 13:07:13.468028,postgres
196,1.0,6,1,469.99,0.05,2024-04-30 13:07:13.468028,postgres
196,2.0,3,2,999.99,0.07,2024-04-30 13:07:13.468028,postgres
196,3.0,10,2,1549.0,0.07,2024-04-30 13:07:13.468028,postgres
196,4.0,12,1,549.99,0.07,2024-04-30 13:07:13.468028,postgres
196,5.0,20,1,599.99,0.1,2024-04-30 13:07:13.468028,postgres
197,1.0,4,2,2899.99,0.2,2024-04-30 13:07:13.468028,postgres
197,2.0,2,2,749.99,0.07,2024-04-30 13:07:13.468028,postgres
198,1.0,6,2,469.99,0.05,2024-04-30 13:07:13.468028,postgres
198,2.0,20,2,599.99,0.07,2024-04-30 13:07:13.468028,postgres
198,3.0,8,2,1799.99,0.2,2024-04-30 13:07:13.468028,postgres
198,4.0,13,2,269.99,0.05,2024-04-30 13:07:13.468028,postgres
198,5.0,17,1,429.0,0.05,2024-04-30 13:07:13.468028,postgres
199,1.0,25,2,499.99,0.05,2024-04-30 13:07:13.468028,postgres
199,2.0,18,2,449.0,0.07,2024-04-30 13:07:13.468028,postgres
199,3.0,4,1,2899.99,0.2,2024-04-30 13:07:13.468028,postgres
200,1.0,23,2,299.99,0.05,2024-04-30 13:07:13.468028,postgres
200,2.0,22,2,269.99,0.07,2024-04-30 13:07:13.468028,postgres
201,1.0,24,1,549.99,0.05,2024-04-30 13:07:13.468028,postgres
201,2.0,7,1,3999.99,0.2,2024-04-30 13:07:13.468028,postgres
201,3.0,14,2,269.99,0.1,2024-04-30 13:07:13.468028,postgres
201,4.0,17,1,429.0,0.05,2024-04-30 13:07:13.468028,postgres
202,1.0,8,1,1799.99,0.07,2024-04-30 13:07:13.468028,postgres
202,2.0,17,1,429.0,0.05,2024-04-30 13:07:13.468028,postgres
202,3.0,15,2,529.99,0.05,2024-04-30 13:07:13.468028,postgres
202,4.0,25,2,499.99,0.05,2024-04-30 13:07:13.468028,postgres
203,1.0,26,1,599.99,0.05,2024-04-30 13:07:13.468028,postgres
203,2.0,3,2,999.99,0.1,2024-04-30 13:07:13.468028,postgres
203,3.0,17,2,429.0,0.2,2024-04-30 13:07:13.468028,postgres
203,4.0,19,2,449.0,0.07,2024-04-30 13:07:13.468028,postgres
204,1.0,6,2,469.99,0.07,2024-04-30 13:07:13.468028,postgres
204,2.0,17,2,429.0,0.1,2024-04-30 13:07:13.468028,postgres
205,1.0,22,2,269.99,0.05,2024-04-30 13:07:13.468028,postgres
205,2.0,24,2,549.99,0.1,2024-04-30 13:07:13.468028,postgres
206,1.0,25,1,499.99,0.05,2024-04-30 13:07:13.468028,postgres
206,2.0,20,1,599.99,0.2,2024-04-30 13:07:13.468028,postgres
207,1.0,12,2,549.99,0.2,2024-04-30 13:07:13.468028,postgres
207,2.0,5,1,1320.99,0.05,2024-04-30 13:07:13.468028,postgres
207,3.0,11,2,1680.99,0.07,2024-04-30 13:07:13.468028,postgres
207,4.0,7,2,3999.99,0.1,2024-04-30 13:07:13.468028,postgres
208,1.0,6,2,469.99,0.05,2024-04-30 13:07:13.468028,postgres
208,2.0,4,2,2899.99,0.07,2024-04-30 13:07:13.468028,postgres
208,3.0,3,1,999.99,0.05,2024-04-30 13:07:13.468028,postgres
208,4.0,12,1,549.99,0.2,2024-04-30 13:07:13.468028,postgres
208,5.0,10,2,1549.0,0.05,2024-04-30 13:07:13.468028,postgres
209,1.0,13,1,269.99,0.1,2024-04-30 13:07:13.468028,postgres
210,1.0,14,1,269.99,0.07,2024-04-30 13:07:13.468028,postgres
210,2.0,13,2,269.99,0.2,2024-04-30 13:07:13.468028,postgres
211,1.0,10,1,1549.0,0.07,2024-04-30 13:07:13.468028,postgres
211,2.0,2,2,749.99,0.07,2024-04-30 13:07:13.468028,postgres
212,1.0,16,2,599.99,0.07,2024-04-30 13:07:13.468028,postgres
212,2.0,12,2,549.99,0.2,2024-04-30 13:07:13.468028,postgres
212,3.0,19,1,449.0,0.1,2024-04-30 13:07:13.468028,postgres
212,4.0,7,1,3999.99,0.2,2024-04-30 13:07:13.468028,postgres
213,1.0,13,1,269.99,0.1,2024-04-30 13:07:13.468028,postgres
214,1.0,21,1,269.99,0.1,2024-04-30 13:07:13.468028,postgres
215,1.0,19,1,449.0,0.07,2024-04-30 13:07:13.468028,postgres
215,2.0,12,2,549.99,0.1,2024-04-30 13:07:13.468028,postgres
216,1.0,22,2,269.99,0.1,2024-04-30 13:07:13.468028,postgres
216,2.0,16,2,599.99,0.05,2024-04-30 13:07:13.468028,postgres
217,1.0,18,1,449.0,0.1,2024-04-30 13:07:13.468028,postgres
217,2.0,10,2,1549.0,0.1,2024-04-30 13:07:13.468028,postgres
217,3.0,17,1,429.0,0.07,2024-04-30 13:07:13.468028,postgres
218,1.0,2,2,749.99,0.1,2024-04-30 13:07:13.468028,postgres
218,2.0,13,1,269.99,0.07,2024-04-30 13:07:13.468028,postgres
218,3.0,12,1,549.99,0.05,2024-04-30 13:07:13.468028,postgres
219,1.0,26,1,599.99,0.05,2024-04-30 13:07:13.468028,postgres
219,2.0,5,1,1320.99,0.2,2024-04-30 13:07:13.468028,postgres
220,1.0,6,2,469.99,0.05,2024-04-30 13:07:13.468028,postgres
220,2.0,25,1,499.99,0.07,2024-04-30 13:07:13.468028,postgres
220,3.0,22,2,269.99,0.1,2024-04-30 13:07:13.468028,postgres
220,4.0,3,2,999.99,0.2,2024-04-30 13:07:13.468028,postgres
221,1.0,11,2,1680.99,0.07,2024-04-30 13:07:13.468028,postgres
222,1.0,10,1,1549.0,0.1,2024-04-30 13:07:13.468028,postgres
222,2.0,2,2,749.99,0.1,2024-04-30 13:07:13.468028,postgres
223,1.0,7,2,3999.99,0.05,2024-04-30 13:07:13.468028,postgres
223,2.0,5,1,1320.99,0.2,2024-04-30 13:07:13.468028,postgres
223,3.0,21,2,269.99,0.1,2024-04-30 13:07:13.468028,postgres
223,4.0,20,1,599.99,0.05,2024-04-30 13:07:13.468028,postgres
223,5.0,15,1,529.99,0.05,2024-04-30 13:07:13.468028,postgres
224,1.0,6,1,469.99,0.07,2024-04-30 13:07:13.468028,postgres
224,2.0,11,2,1680.99,0.1,2024-04-30 13:07:13.468028,postgres
224,3.0,10,2,1549.0,0.2,2024-04-30 13:07:13.468028,postgres
224,4.0,25,1,499.99,0.05,2024-04-30 13:07:13.468028,postgres
225,1.0,21,1,269.99,0.1,2024-04-30 13:07:13.468028,postgres
225,2.0,9,1,2999.99,0.1,2024-04-30 13:07:13.468028,postgres
226,1.0,2,1,749.99,0.05,2024-04-30 13:07:13.468028,postgres
227,1.0,3,2,999.99,0.05,2024-04-30 13:07:13.468028,postgres
227,2.0,15,2,529.99,0.1,2024-04-30 13:07:13.468028,postgres
228,1.0,25,1,499.99,0.2,2024-04-30 13:07:13.468028,postgres
228,2.0,2,2,749.99,0.07,2024-04-30 13:07:13.468028,postgres
228,3.0,23,2,299.99,0.1,2024-04-30 13:07:13.468028,postgres
228,4.0,4,1,2899.99,0.2,2024-04-30 13:07:13.468028,postgres
228,5.0,22,1,269.99,0.05,2024-04-30 13:07:13.468028,postgres
229,1.0,25,2,499.99,0.2,2024-04-30 13:07:13.468028,postgres
229,2.0,5,2,1320.99,0.1,2024-04-30 13:07:13.468028,postgres
229,3.0,8,1,1799.99,0.2,2024-04-30 13:07:13.468028,postgres
230,1.0,11,2,1680.99,0.07,2024-04-30 13:07:13.468028,postgres
231,1.0,8,2,1799.99,0.07,2024-04-30 13:07:13.468028,postgres
231,2.0,14,2,269.99,0.2,2024-04-30 13:07:13.468028,postgres
231,3.0,5,2,1320.99,0.2,2024-04-30 13:07:13.468028,postgres
232,1.0,18,1,449.0,0.07,2024-04-30 13:07:13.468028,postgres
232,2.0,11,2,1680.99,0.05,2024-04-30 13:07:13.468028,postgres
232,3.0,26,2,599.99,0.07,2024-04-30 13:07:13.468028,postgres
232,4.0,8,2,1799.99,0.1,2024-04-30 13:07:13.468028,postgres
233,1.0,14,1,269.99,0.1,2024-04-30 13:07:13.468028,postgres
233,2.0,16,2,599.99,0.1,2024-04-30 13:07:13.468028,postgres
233,3.0,12,1,549.99,0.2,2024-04-30 13:07:13.468028,postgres
233,4.0,15,2,529.99,0.07,2024-04-30 13:07:13.468028,postgres
234,1.0,11,2,1680.99,0.2,2024-04-30 13:07:13.468028,postgres
234,2.0,17,2,429.0,0.05,2024-04-30 13:07:13.468028,postgres
234,3.0,12,1,549.99,0.1,2024-04-30 13:07:13.468028,postgres
234,4.0,7,1,3999.99,0.05,2024-04-30 13:07:13.468028,postgres
234,5.0,23,1,299.99,0.1,2024-04-30 13:07:13.468028,postgres
235,1.0,6,1,469.99,0.07,2024-04-30 13:07:13.468028,postgres
235,2.0,13,2,269.99,0.05,2024-04-30 13:07:13.468028,postgres
235,3.0,7,2,3999.99,0.05,2024-04-30 13:07:13.468028,postgres
236,1.0,3,2,999.99,0.07,2024-04-30 13:07:13.468028,postgres
236,2.0,2,2,749.99,0.1,2024-04-30 13:07:13.468028,postgres
236,3.0,4,2,2899.99,0.1,2024-04-30 13:07:13.468028,postgres
237,1.0,15,1,529.99,0.2,2024-04-30 13:07:13.468028,postgres
237,2.0,24,1,549.99,0.07,2024-04-30 13:07:13.468028,postgres
237,3.0,20,2,599.99,0.2,2024-04-30 13:07:13.468028,postgres
237,4.0,26,1,599.99,0.05,2024-04-30 13:07:13.468028,postgres
238,1.0,20,2,599.99,0.2,2024-04-30 13:07:13.468028,postgres
238,2.0,25,1,499.99,0.07,2024-04-30 13:07:13.468028,postgres
238,3.0,13,2,269.99,0.2,2024-04-30 13:07:13.468028,postgres
238,4.0,22,2,269.99,0.05,2024-04-30 13:07:13.468028,postgres
238,5.0,7,1,3999.99,0.07,2024-04-30 13:07:13.468028,postgres
239,1.0,16,2,599.99,0.1,2024-04-30 13:07:13.468028,postgres
239,2.0,21,2,269.99,0.05,2024-04-30 13:07:13.468028,postgres
239,3.0,18,1,449.0,0.07,2024-04-30 13:07:13.468028,postgres
239,4.0,4,2,2899.99,0.07,2024-04-30 13:07:13.468028,postgres
240,1.0,9,1,2999.99,0.07,2024-04-30 13:07:13.468028,postgres
240,2.0,8,1,1799.99,0.07,2024-04-30 13:07:13.468028,postgres
240,3.0,5,1,1320.99,0.07,2024-04-30 13:07:13.468028,postgres
240,4.0,18,2,449.0,0.07,2024-04-30 13:07:13.468028,postgres
241,1.0,7,1,3999.99,0.2,2024-04-30 13:07:13.468028,postgres
242,1.0,3,1,999.99,0.2,2024-04-30 13:07:13.468028,postgres
243,1.0,25,2,499.99,0.05,2024-04-30 13:07:13.468028,postgres
243,2.0,19,2,449.0,0.07,2024-04-30 13:07:13.468028,postgres
243,3.0,7,2,3999.99,0.05,2024-04-30 13:07:13.468028,postgres
244,1.0,19,1,449.0,0.07,2024-04-30 13:07:13.468028,postgres
244,2.0,25,1,499.99,0.2,2024-04-30 13:07:13.468028,postgres
244,3.0,22,1,269.99,0.1,2024-04-30 13:07:13.468028,postgres
245,1.0,10,2,1549.0,0.05,2024-04-30 13:07:13.468028,postgres
245,2.0,8,1,1799.99,0.1,2024-04-30 13:07:13.468028,postgres
246,1.0,17,2,429.0,0.2,2024-04-30 13:07:13.468028,postgres
247,1.0,25,1,499.99,0.07,2024-04-30 13:07:13.468028,postgres
247,2.0,3,1,999.99,0.2,2024-04-30 13:07:13.468028,postgres
248,1.0,13,1,269.99,0.1,2024-04-30 13:07:13.468028,postgres
248,2.0,26,2,599.99,0.1,2024-04-30 13:07:13.468028,postgres
248,3.0,17,1,429.0,0.1,2024-04-30 13:07:13.468028,postgres
248,4.0,9,1,2999.99,0.2,2024-04-30 13:07:13.468028,postgres
249,1.0,7,2,3999.99,0.05,2024-04-30 13:07:13.468028,postgres
249,2.0,18,2,449.0,0.05,2024-04-30 13:07:13.468028,postgres
249,3.0,22,1,269.99,0.1,2024-04-30 13:07:13.468028,postgres
250,1.0,17,2,429.0,0.05,2024-04-30 13:07:13.468028,postgres
250,2.0,11,2,1680.99,0.1,2024-04-30 13:07:13.468028,postgres
251,1.0,23,2,299.99,0.2,2024-04-30 13:07:13.468028,postgres
251,2.0,22,2,269.99,0.05,2024-04-30 13:07:13.468028,postgres
252,1.0,11,2,1680.99,0.1,2024-04-30 13:07:13.468028,postgres
252,2.0,4,1,2899.99,0.07,2024-04-30 13:07:13.468028,postgres
252,3.0,19,1,449.0,0.1,2024-04-30 13:07:13.468028,postgres
253,1.0,11,2,1680.99,0.07,2024-04-30 13:07:13.468028,postgres
254,1.0,6,2,469.99,0.07,2024-04-30 13:07:13.468028,postgres
254,2.0,3,1,999.99,0.05,2024-04-30 13:07:13.468028,postgres
254,3.0,12,1,549.99,0.05,2024-04-30 13:07:13.468028,postgres
255,1.0,5,2,1320.99,0.1,2024-04-30 13:07:13.468028,postgres
255,2.0,14,1,269.99,0.2,2024-04-30 13:07:13.468028,postgres
255,3.0,2,2,749.99,0.2,2024-04-30 13:07:13.468028,postgres
255,4.0,21,1,269.99,0.07,2024-04-30 13:07:13.468028,postgres
256,1.0,11,1,1680.99,0.1,2024-04-30 13:07:13.468028,postgres
256,2.0,21,1,269.99,0.05,2024-04-30 13:07:13.468028,postgres
257,1.0,8,2,1799.99,0.07,2024-04-30 13:07:13.468028,postgres
257,2.0,13,2,269.99,0.2,2024-04-30 13:07:13.468028,postgres
257,3.0,10,2,1549.0,0.1,2024-04-30 13:07:13.468028,postgres
257,4.0,15,1,529.99,0.1,2024-04-30 13:07:13.468028,postgres
258,1.0,8,2,1799.99,0.05,2024-04-30 13:07:13.468028,postgres
258,2.0,4,1,2899.99,0.07,2024-04-30 13:07:13.468028,postgres
258,3.0,19,1,449.0,0.07,2024-04-30 13:07:13.468028,postgres
258,4.0,18,1,449.0,0.05,2024-04-30 13:07:13.468028,postgres
259,1.0,26,1,599.99,0.05,2024-04-30 13:07:13.468028,postgres
