order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,extract_time,source
203,1102,4,2016-05-03,2016-05-05 00:00:00.000000000,2016-05-06 00:00:00.000000000,3,9,2024-04-30 13:07:13.382187,postgres
204,591,4,2016-05-04,2016-05-07 00:00:00.000000000,2016-05-06 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
205,635,4,2016-05-04,2016-05-05 00:00:00.000000000,2016-05-06 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
206,743,4,2016-05-04,2016-05-06 00:00:00.000000000,2016-05-05 00:00:00.000000000,3,9,2024-04-30 13:07:13.382187,postgres
207,105,4,2016-05-05,2016-05-07 00:00:00.000000000,2016-05-07 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
208,815,4,2016-05-06,2016-05-07 00:00:00.000000000,2016-05-09 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
209,514,4,2016-05-07,2016-05-08 00:00:00.000000000,2016-05-08 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
210,943,4,2016-05-07,2016-05-08 00:00:00.000000000,2016-05-09 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
211,1140,4,2016-05-07,2016-05-09 00:00:00.000000000,2016-05-08 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
212,1373,4,2016-05-08,2016-05-09 00:00:00.000000000,2016-05-11 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
213,788,4,2016-05-08,2016-05-09 00:00:00.000000000,2016-05-09 00:00:00.000000000,3,8,2024-04-30 13:07:13.382187,postgres
214,363,4,2016-05-10,2016-05-12 00:00:00.000000000,2016-05-11 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
215,1420,4,2016-05-10,2016-05-13 00:00:00.000000000,2016-05-12 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
216,267,4,2016-05-11,2016-05-14 00:00:00.000000000,2016-05-13 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres
217,716,4,2016-05-11,2016-05-12 00:00:00.000000000,2016-05-14 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
218,1179,4,2016-05-12,2016-05-14 00:00:00.000000000,2016-05-14 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
219,1338,4,2016-05-12,2016-05-15 00:00:00.000000000,2016-05-15 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
220,1358,4,2016-05-12,2016-05-14 00:00:00.000000000,2016-05-15 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
221,1218,4,2016-05-13,2016-05-16 00:00:00.000000000,2016-05-14 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres
222,51,4,2016-05-13,2016-05-16 00:00:00.000000000,2016-05-14 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
223,1368,4,2016-05-15,2016-05-16 00:00:00.000000000,2016-05-17 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
224,157,4,2016-05-17,2016-05-18 00:00:00.000000000,2016-05-19 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres
225,307,4,2016-05-17,2016-05-20 00:00:00.000000000,2016-05-19 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres
226,501,4,2016-05-17,2016-05-19 00:00:00.000000000,2016-05-20 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres
227,489,4,2016-05-17,2016-05-18 00:00:00.000000000,2016-05-20 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
228,615,4,2016-05-17,2016-05-20 00:00:00.000000000,2016-05-20 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
229,742,4,2016-05-19,2016-05-21 00:00:00.000000000,2016-05-20 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
230,1167,4,2016-05-19,2016-05-20 00:00:00.000000000,2016-05-21 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
231,1257,4,2016-05-19,2016-05-22 00:00:00.000000000,2016-05-21 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
232,1360,4,2016-05-20,2016-05-23 00:00:00.000000000,2016-05-23 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres
233,737,4,2016-05-21,2016-05-22 00:00:00.000000000,2016-05-24 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
234,1435,4,2016-05-22,2016-05-24 00:00:00.000000000,2016-05-24 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
235,649,4,2016-05-24,2016-05-25 00:00:00.000000000,2016-05-25 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
236,206,4,2016-05-25,2016-05-27 00:00:00.000000000,2016-05-26 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
237,1351,4,2016-05-25,2016-05-26 00:00:00.000000000,2016-05-27 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
238,1350,4,2016-05-26,2016-05-29 00:00:00.000000000,2016-05-29 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
239,13,3,2016-05-27,2016-05-27 00:00:00.000000000,2016-05-28 23:36:52.290502793,3,9,2024-04-30 13:07:13.382187,postgres
240,65,4,2016-05-27,2016-05-29 00:00:00.000000000,2016-05-30 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
241,1082,4,2016-05-27,2016-05-29 00:00:00.000000000,2016-05-29 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
242,1168,4,2016-05-27,2016-05-30 00:00:00.000000000,2016-05-30 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
243,802,4,2016-05-27,2016-05-30 00:00:00.000000000,2016-05-28 00:00:00.000000000,3,8,2024-04-30 13:07:13.382187,postgres
244,956,4,2016-05-28,2016-05-29 00:00:00.000000000,2016-05-29 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
245,223,4,2016-05-29,2016-05-31 00:00:00.000000000,2016-05-30 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
246,17,3,2016-05-30,2016-05-30 00:00:00.000000000,2016-05-31 23:36:52.290502793,2,6,2024-04-30 13:07:13.382187,postgres
247,928,4,2016-05-30,2016-06-01 00:00:00.000000000,2016-06-01 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres
248,1376,4,2016-05-30,2016-06-01 00:00:00.000000000,2016-05-31 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
249,145,4,2016-06-01,2016-06-04 00:00:00.000000000,2016-06-04 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
250,150,4,2016-06-01,2016-06-02 00:00:00.000000000,2016-06-04 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
251,851,4,2016-06-01,2016-06-04 00:00:00.000000000,2016-06-04 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
252,66,4,2016-06-01,2016-06-04 00:00:00.000000000,2016-06-02 00:00:00.000000000,3,8,2024-04-30 13:07:13.382187,postgres
253,1267,4,2016-06-02,2016-06-05 00:00:00.000000000,2016-06-05 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
254,510,4,2016-06-03,2016-06-06 00:00:00.000000000,2016-06-05 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
255,801,4,2016-06-03,2016-06-06 00:00:00.000000000,2016-06-05 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
256,26,4,2016-06-04,2016-06-05 00:00:00.000000000,2016-06-07 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
257,1314,4,2016-06-05,2016-06-06 00:00:00.000000000,2016-06-08 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres
258,107,4,2016-06-06,2016-06-07 00:00:00.000000000,2016-06-07 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
259,413,4,2016-06-06,2016-06-09 00:00:00.000000000,2016-06-09 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
260,632,4,2016-06-06,2016-06-08 00:00:00.000000000,2016-06-08 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
261,1045,4,2016-06-08,2016-06-10 00:00:00.000000000,2016-06-09 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres
262,579,4,2016-06-08,2016-06-11 00:00:00.000000000,2016-06-10 00:00:00.000000000,3,9,2024-04-30 13:07:13.382187,postgres
263,1322,4,2016-06-09,2016-06-10 00:00:00.000000000,2016-06-12 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
264,5,3,2016-06-10,2016-06-10 00:00:00.000000000,2016-06-11 23:36:52.290502793,1,3,2024-04-30 13:07:13.382187,postgres
265,682,4,2016-06-10,2016-06-12 00:00:00.000000000,2016-06-11 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
266,933,4,2016-06-10,2016-06-13 00:00:00.000000000,2016-06-13 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
267,282,4,2016-06-11,2016-06-14 00:00:00.000000000,2016-06-14 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres
268,540,4,2016-06-11,2016-06-14 00:00:00.000000000,2016-06-12 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres
269,764,4,2016-06-12,2016-06-13 00:00:00.000000000,2016-06-15 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
270,879,4,2016-06-12,2016-06-15 00:00:00.000000000,2016-06-13 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
271,350,4,2016-06-13,2016-06-16 00:00:00.000000000,2016-06-14 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
272,497,4,2016-06-15,2016-06-18 00:00:00.000000000,2016-06-16 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
273,1340,4,2016-06-16,2016-06-19 00:00:00.000000000,2016-06-17 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
274,411,4,2016-06-17,2016-06-20 00:00:00.000000000,2016-06-18 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
275,1341,4,2016-06-17,2016-06-19 00:00:00.000000000,2016-06-18 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
276,1227,4,2016-06-18,2016-06-19 00:00:00.000000000,2016-06-19 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
277,546,4,2016-06-19,2016-06-20 00:00:00.000000000,2016-06-20 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
278,1301,4,2016-06-20,2016-06-23 00:00:00.000000000,2016-06-21 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres
279,378,4,2016-06-21,2016-06-22 00:00:00.000000000,2016-06-22 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
280,638,4,2016-06-21,2016-06-22 00:00:00.000000000,2016-06-23 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
281,800,4,2016-06-21,2016-06-22 00:00:00.000000000,2016-06-23 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
282,159,4,2016-06-22,2016-06-25 00:00:00.000000000,2016-06-25 00:00:00.000000000,3,9,2024-04-30 13:07:13.382187,postgres
283,181,4,2016-06-23,2016-06-26 00:00:00.000000000,2016-06-26 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres
284,1356,4,2016-06-23,2016-06-25 00:00:00.000000000,2016-06-25 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
285,319,4,2016-06-25,2016-06-26 00:00:00.000000000,2016-06-27 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres
286,59,4,2016-06-25,2016-06-26 00:00:00.000000000,2016-06-26 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
287,133,4,2016-06-25,2016-06-26 00:00:00.000000000,2016-06-27 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
288,780,4,2016-06-25,2016-06-28 00:00:00.000000000,2016-06-28 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
289,849,4,2016-06-27,2016-06-28 00:00:00.000000000,2016-06-30 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
290,202,4,2016-06-28,2016-06-29 00:00:00.000000000,2016-06-30 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
291,158,4,2016-06-29,2016-06-30 00:00:00.000000000,2016-07-01 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
292,360,4,2016-06-29,2016-06-30 00:00:00.000000000,2016-07-02 00:00:00.000000000,3,9,2024-04-30 13:07:13.382187,postgres
293,573,4,2016-06-30,2016-07-03 00:00:00.000000000,2016-07-02 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
294,732,4,2016-07-01,2016-07-02 00:00:00.000000000,2016-07-02 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
295,1130,4,2016-07-01,2016-07-04 00:00:00.000000000,2016-07-04 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
296,1245,4,2016-07-04,2016-07-07 00:00:00.000000000,2016-07-06 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
297,1425,4,2016-07-04,2016-07-05 00:00:00.000000000,2016-07-06 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
298,885,4,2016-07-04,2016-07-07 00:00:00.000000000,2016-07-07 00:00:00.000000000,3,9,2024-04-30 13:07:13.382187,postgres
299,281,4,2016-07-05,2016-07-06 00:00:00.000000000,2016-07-07 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
300,1205,4,2016-07-05,2016-07-08 00:00:00.000000000,2016-07-08 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
301,17,4,2016-07-06,2016-07-09 00:00:00.000000000,2016-07-08 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
302,1375,4,2016-07-06,2016-07-07 00:00:00.000000000,2016-07-09 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
303,36,4,2016-07-07,2016-07-08 00:00:00.000000000,2016-07-09 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
304,230,4,2016-07-07,2016-07-08 00:00:00.000000000,2016-07-08 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
305,705,4,2016-07-07,2016-07-08 00:00:00.000000000,2016-07-08 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
306,424,4,2016-07-09,2016-07-10 00:00:00.000000000,2016-07-12 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
307,695,4,2016-07-09,2016-07-11 00:00:00.000000000,2016-07-11 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
308,156,4,2016-07-11,2016-07-12 00:00:00.000000000,2016-07-14 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
309,211,4,2016-07-11,2016-07-13 00:00:00.000000000,2016-07-13 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
310,627,4,2016-07-12,2016-07-13 00:00:00.000000000,2016-07-13 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres
311,1400,4,2016-07-12,2016-07-14 00:00:00.000000000,2016-07-13 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
312,299,4,2016-07-13,2016-07-15 00:00:00.000000000,2016-07-16 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
313,565,4,2016-07-14,2016-07-15 00:00:00.000000000,2016-07-15 00:00:00.000000000,3,9,2024-04-30 13:07:13.382187,postgres
314,1019,4,2016-07-15,2016-07-17 00:00:00.000000000,2016-07-17 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
315,1263,4,2016-07-16,2016-07-19 00:00:00.000000000,2016-07-17 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
316,670,4,2016-07-17,2016-07-20 00:00:00.000000000,2016-07-19 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
317,795,4,2016-07-17,2016-07-20 00:00:00.000000000,2016-07-19 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
318,1141,4,2016-07-17,2016-07-19 00:00:00.000000000,2016-07-20 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
319,941,4,2016-07-18,2016-07-21 00:00:00.000000000,2016-07-21 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
320,1428,4,2016-07-19,2016-07-20 00:00:00.000000000,2016-07-21 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres
321,568,4,2016-07-19,2016-07-22 00:00:00.000000000,2016-07-21 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
322,924,4,2016-07-19,2016-07-22 00:00:00.000000000,2016-07-20 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
323,1243,4,2016-07-19,2016-07-22 00:00:00.000000000,2016-07-21 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
324,480,4,2016-07-20,2016-07-22 00:00:00.000000000,2016-07-23 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
325,848,4,2016-07-20,2016-07-21 00:00:00.000000000,2016-07-21 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
326,1337,4,2016-07-20,2016-07-21 00:00:00.000000000,2016-07-22 00:00:00.000000000,3,9,2024-04-30 13:07:13.382187,postgres
327,83,4,2016-07-21,2016-07-24 00:00:00.000000000,2016-07-22 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
328,528,4,2016-07-23,2016-07-26 00:00:00.000000000,2016-07-25 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
329,274,4,2016-07-24,2016-07-27 00:00:00.000000000,2016-07-26 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
330,622,4,2016-07-24,2016-07-27 00:00:00.000000000,2016-07-27 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
331,642,4,2016-07-24,2016-07-26 00:00:00.000000000,2016-07-25 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
332,659,4,2016-07-24,2016-07-26 00:00:00.000000000,2016-07-26 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
333,779,4,2016-07-25,2016-07-27 00:00:00.000000000,2016-07-26 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
334,1112,4,2016-07-25,2016-07-28 00:00:00.000000000,2016-07-27 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
335,1193,4,2016-07-25,2016-07-27 00:00:00.000000000,2016-07-26 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
336,1030,4,2016-07-26,2016-07-29 00:00:00.000000000,2016-07-27 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
337,1252,4,2016-07-26,2016-07-27 00:00:00.000000000,2016-07-28 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
338,1333,4,2016-07-28,2016-07-29 00:00:00.000000000,2016-07-30 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres
339,1110,4,2016-07-28,2016-07-31 00:00:00.000000000,2016-07-29 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
340,963,4,2016-07-29,2016-07-30 00:00:00.000000000,2016-07-31 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
341,1357,4,2016-07-31,2016-08-03 00:00:00.000000000,2016-08-01 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres
342,806,4,2016-07-31,2016-08-01 00:00:00.000000000,2016-08-03 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
343,961,4,2016-07-31,2016-08-02 00:00:00.000000000,2016-08-01 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
344,750,4,2016-08-01,2016-08-03 00:00:00.000000000,2016-08-02 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
345,1299,4,2016-08-01,2016-08-04 00:00:00.000000000,2016-08-03 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
346,584,4,2016-08-01,2016-08-03 00:00:00.000000000,2016-08-02 00:00:00.000000000,3,9,2024-04-30 13:07:13.382187,postgres
347,1004,4,2016-08-02,2016-08-03 00:00:00.000000000,2016-08-05 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
348,907,4,2016-08-02,2016-08-05 00:00:00.000000000,2016-08-04 00:00:00.000000000,3,9,2024-04-30 13:07:13.382187,postgres
349,30,3,2016-08-03,2016-08-03 00:00:00.000000000,2016-08-04 23:36:52.290502793,1,3,2024-04-30 13:07:13.382187,postgres
350,31,3,2016-08-03,2016-08-03 00:00:00.000000000,2016-08-04 23:36:52.290502793,1,3,2024-04-30 13:07:13.382187,postgres
351,1307,4,2016-08-03,2016-08-06 00:00:00.000000000,2016-08-04 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres
352,16,4,2016-08-03,2016-08-04 00:00:00.000000000,2016-08-06 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
353,1387,4,2016-08-03,2016-08-06 00:00:00.000000000,2016-08-06 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
354,551,4,2016-08-03,2016-08-05 00:00:00.000000000,2016-08-06 00:00:00.000000000,3,8,2024-04-30 13:07:13.382187,postgres
355,1011,4,2016-08-03,2016-08-05 00:00:00.000000000,2016-08-05 00:00:00.000000000,3,8,2024-04-30 13:07:13.382187,postgres
356,1189,4,2016-08-04,2016-08-07 00:00:00.000000000,2016-08-06 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
357,14,3,2016-08-05,2016-08-05 00:00:00.000000000,2016-08-06 23:36:52.290502793,3,8,2024-04-30 13:07:13.382187,postgres
358,1042,4,2016-08-05,2016-08-07 00:00:00.000000000,2016-08-07 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
359,441,4,2016-08-07,2016-08-10 00:00:00.000000000,2016-08-10 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
360,1300,4,2016-08-07,2016-08-09 00:00:00.000000000,2016-08-10 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
361,994,4,2016-08-08,2016-08-09 00:00:00.000000000,2016-08-11 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
362,187,4,2016-08-09,2016-08-11 00:00:00.000000000,2016-08-11 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres
363,834,4,2016-08-11,2016-08-12 00:00:00.000000000,2016-08-13 00:00:00.000000000,3,8,2024-04-30 13:07:13.382187,postgres
364,373,4,2016-08-12,2016-08-14 00:00:00.000000000,2016-08-13 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
365,981,4,2016-08-13,2016-08-14 00:00:00.000000000,2016-08-15 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
366,1054,4,2016-08-13,2016-08-14 00:00:00.000000000,2016-08-14 00:00:00.000000000,3,9,2024-04-30 13:07:13.382187,postgres
367,527,4,2016-08-14,2016-08-15 00:00:00.000000000,2016-08-15 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
368,995,4,2016-08-14,2016-08-15 00:00:00.000000000,2016-08-17 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
369,1285,4,2016-08-15,2016-08-18 00:00:00.000000000,2016-08-18 00:00:00.000000000,1,3,2024-04-30 13:07:13.382187,postgres
370,758,4,2016-08-15,2016-08-18 00:00:00.000000000,2016-08-18 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
371,891,4,2016-08-15,2016-08-16 00:00:00.000000000,2016-08-18 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
372,132,4,2016-08-16,2016-08-18 00:00:00.000000000,2016-08-18 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
373,337,4,2016-08-16,2016-08-19 00:00:00.000000000,2016-08-17 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
374,1313,4,2016-08-17,2016-08-19 00:00:00.000000000,2016-08-18 00:00:00.000000000,1,2,2024-04-30 13:07:13.382187,postgres
375,536,4,2016-08-17,2016-08-20 00:00:00.000000000,2016-08-20 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
376,825,4,2016-08-17,2016-08-19 00:00:00.000000000,2016-08-18 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
377,1355,4,2016-08-17,2016-08-19 00:00:00.000000000,2016-08-20 00:00:00.000000000,2,6,2024-04-30 13:07:13.382187,postgres
378,475,4,2016-08-17,2016-08-20 00:00:00.000000000,2016-08-20 00:00:00.000000000,3,9,2024-04-30 13:07:13.382187,postgres
379,954,4,2016-08-18,2016-08-21 00:00:00.000000000,2016-08-21 00:00:00.000000000,2,7,2024-04-30 13:07:13.382187,postgres
